GAME_ID,POSSESSION_ID,TEAM_ID,START_X,START_Y,END_X,DISTANCE,DURATION,THIRD,DOMINANT_ZONE,ENTRY_ZONE,EXIT_ZONE,START_TIME,END_TIME,DEF_WIDTH,SHOT,XG,GOAL,TURNOVER,TEAM_0_SCORE,TEAM_1_SCORE,SCORE_STATE
2268,3186020,0,60.83796,40.97496,94.19055,33.352592,48,middle_third,central,central,central,1650,1697,14.059,False,0.0,False,False,2.0,0.0,winning
2268,3186301,0,82.093445,60.639374,94.00676,11.913315,20,final_third,wide,wide,wide,2116,2135,14.272,False,0.0,False,False,2.0,0.0,winning
2268,3186475,0,97.16546,22.245653,112.18591,15.020454,36,final_third,wide,wide,wide,2405,2440,14.661,True,0.16011416008271978,False,False,2.0,0.0,winning
2268,3186544,1,50.806664,70.46338,14.625835,36.18083,51,middle_third,wide,wide,wide,2511,2561,15.348,True,0.1426555852475314,True,False,2.0,0.0,losing
2268,3186561,0,59.919014,40.1987,75.07254,15.153526,28,middle_third,central,central,central,2584,2611,10.617,False,0.0,False,False,2.0,1.0,winning
2268,3186726,1,57.357758,17.58154,46.31914,11.038616,28,middle_third,wide,wide,central,2881,2908,14.36,False,0.0,False,False,2.0,1.0,losing
2269,3187017,0,84.41548,41.68284,106.779564,22.364082,62,final_third,wide,central,wide,506,567,13.881,True,0.0023254479103328495,False,False,0.0,1.0,losing
2269,3187140,1,37.985703,17.598812,20.060091,17.925611,26,final_third,wide,wide,wide,713,738,14.837,False,0.0,False,False,0.0,1.0,winning
2269,3187330,1,45.289707,13.020649,8.062316,37.22739,66,middle_third,wide,wide,wide,1021,1086,14.312,False,0.0,False,False,0.0,1.0,winning
2269,3187367,0,51.582264,30.238766,70.459816,18.877552,40,middle_third,central,central,central,1178,1217,14.064,False,0.0,False,False,0.0,1.0,losing
2269,3187500,1,24.874882,45.29242,12.133294,12.741588,38,final_third,central,central,wide,1404,1441,14.385,True,0.23307383765743284,False,False,0.0,1.0,winning
2269,3187561,0,0.56574583,63.379726,21.607311,21.041565,88,defensive_third,wide,wide,wide,1528,1615,16.492,False,0.0,False,False,0.0,1.0,losing
2269,3187603,0,41.717335,57.840485,61.905235,20.1879,27,middle_third,wide,wide,central,1668,1694,14.806,False,0.0,False,False,0.0,1.0,losing
2269,3187622,0,79.18927,44.860054,104.83692,25.647652,40,middle_third,central,central,central,1730,1769,13.862,True,0.20474355166227876,True,False,0.0,1.0,losing
2269,3187685,1,34.841568,37.379524,24.661152,10.180416,35,final_third,central,central,central,1902,1936,13.519,False,0.0,False,True,1.0,1.0,tied
2269,3187719,0,13.015995,60.479485,24.932867,11.916872,42,defensive_third,wide,wide,central,1979,2020,13.07,False,0.0,False,True,1.0,1.0,tied
2269,3187800,0,70.3989,40.045517,95.09189,24.692986,88,middle_third,wide,central,wide,2115,2202,14.142,False,0.0,False,False,1.0,1.0,tied
2269,3187876,1,51.187836,39.75899,24.818642,26.369194,102,middle_third,central,central,wide,2285,2386,14.179,False,0.0,False,False,1.0,1.0,tied
2269,3187937,1,37.588116,45.458588,15.0193615,22.568754,30,final_third,central,central,central,2479,2508,13.816,True,0.48178887189653924,False,False,1.0,1.0,tied
2269,3188100,1,28.037191,25.424213,13.84861,14.188581,26,final_third,central,central,central,2740,2765,13.838,False,0.0,False,False,1.0,1.0,tied
2270,3188265,0,76.613075,45.23952,101.91361,25.300537,35,middle_third,central,central,central,45,79,8.555,True,0.2430416970738664,False,False,0.0,0.0,tied
2270,3188365,0,73.58453,27.433378,119.5803,45.995766,64,middle_third,central,central,central,289,352,13.758,True,0.15250370145704628,False,False,0.0,0.0,tied
2270,3188485,1,29.666634,38.13897,13.31514,16.351494,25,final_third,central,central,central,482,506,14.571,False,0.0,False,True,0.0,0.0,tied
2270,3188503,0,31.658077,25.066444,57.99771,26.339634,40,defensive_third,wide,central,wide,524,563,15.312,False,0.0,False,False,0.0,0.0,tied
2270,3188592,1,34.617184,38.5747,23.335491,11.2816925,22,final_third,central,central,central,691,712,13.325,True,0.22780453995851416,False,False,0.0,0.0,tied
2270,3188600,1,25.059317,44.99922,14.406166,10.653151,25,final_third,central,central,central,720,744,13.781,True,0.22780453995851416,False,False,0.0,0.0,tied
2270,3188882,1,85.058525,18.280268,65.44887,19.609657,39,defensive_third,wide,wide,wide,1179,1217,15.164,False,0.0,False,True,0.0,0.0,tied
2270,3189020,1,50.625324,8.52825,11.787926,38.8374,69,middle_third,wide,wide,wide,1429,1497,15.099,True,0.1325121049724781,False,False,0.0,0.0,tied
2270,3189094,0,66.49988,23.732666,102.71769,36.21781,48,middle_third,central,wide,central,1582,1629,13.681,False,0.0,False,False,0.0,0.0,tied
2270,3189553,0,77.356125,31.97318,105.51642,28.160294,77,middle_third,wide,central,wide,2431,2507,13.91,False,0.0,False,False,0.0,0.0,tied
2270,3189650,0,79.819756,41.261784,104.44697,24.627213,57,middle_third,central,central,wide,2627,2683,14.391,False,0.0,False,False,0.0,0.0,tied
2270,3189744,1,27.813042,57.863243,5.259136,22.553905,52,final_third,wide,wide,wide,2834,2885,14.519,False,0.0,False,True,0.0,0.0,tied
2270,3189774,0,40.879128,50.915047,62.769436,21.890308,43,middle_third,central,central,central,2915,2957,13.943,False,0.0,False,False,0.0,0.0,tied
2270,3189788,0,76.65952,59.531826,98.921135,22.261612,30,middle_third,wide,wide,wide,2971,3000,14.798,False,0.0,False,False,0.0,0.0,tied
2271,3189858,1,28.204193,46.75457,13.45214,14.752053,24,final_third,central,central,central,153,176,13.31,True,0.2777093757362835,True,False,0.0,0.0,tied
2271,3190355,0,83.98561,39.987648,104.28445,20.298836,32,final_third,central,central,central,1062,1093,13.171,True,0.3662241601844151,True,False,1.0,1.0,tied
2271,3190379,1,31.960888,11.098297,9.928043,22.032845,34,final_third,wide,wide,wide,1186,1219,10.957,False,0.0,False,False,2.0,1.0,losing
2271,3190515,1,50.99376,17.376549,29.25015,21.743608,35,middle_third,wide,wide,wide,1403,1437,15.392,False,0.0,False,False,2.0,1.0,losing
2271,3190654,0,42.19122,16.096024,81.28938,39.098164,65,middle_third,wide,wide,central,1713,1777,14.008,True,0.16650055365892932,True,False,2.0,1.0,winning
2271,3190661,0,88.25163,34.222458,104.5015,16.24987,24,final_third,central,central,central,1784,1807,13.514,True,0.16650055365892932,True,False,2.0,1.0,winning
2271,3190701,0,74.072685,42.841526,101.78428,27.711594,39,middle_third,central,central,central,1900,1938,11.412,True,0.0017496206996680474,False,False,3.0,1.0,winning
2271,3190748,1,52.343395,9.814317,40.081493,12.261902,21,middle_third,wide,wide,wide,1985,2005,16.533,True,0.6264202494990786,False,False,3.0,1.0,losing
2271,3190758,1,35.673504,25.310286,16.03849,19.635014,35,final_third,central,central,central,2015,2049,12.366,True,0.6264202494990786,False,False,3.0,1.0,losing
2271,3190801,0,35.811424,24.053886,66.4161,30.604675,59,defensive_third,wide,central,wide,2092,2150,15.931,False,0.0,False,False,3.0,1.0,winning
2271,3190814,0,77.01841,24.182217,105.26799,28.24958,46,middle_third,central,central,central,2163,2208,13.597,True,0.09824658930583978,False,False,3.0,1.0,winning
2271,3190906,1,72.644516,11.579562,57.575886,15.06863,35,middle_third,wide,wide,wide,2406,2440,15.268,False,0.0,False,False,3.0,1.0,losing
2271,3191121,1,50.150135,14.123908,27.180555,22.96958,44,middle_third,wide,wide,wide,2745,2788,15.672,False,0.0,False,False,3.0,1.0,losing
2271,3191192,0,37.599964,23.814926,56.483047,18.883083,54,defensive_third,wide,wide,wide,2896,2949,15.024,False,0.0,False,False,3.0,1.0,winning
2272,3191437,0,58.925545,26.367191,116.63567,57.71013,79,middle_third,central,central,central,517,595,14.067,True,0.16441378152072578,False,False,0.0,0.0,tied
2272,3191481,1,89.82245,25.670284,77.78559,12.036858,33,defensive_third,central,central,central,641,673,15.241,False,0.0,False,False,0.0,0.0,tied
2272,3191486,1,76.91843,31.562893,39.102825,37.8156,69,middle_third,central,central,central,678,746,13.557,False,0.0,False,False,0.0,0.0,tied
2272,3191581,0,55.359665,46.487244,65.92039,10.560722,36,middle_third,central,central,central,927,962,13.528,False,0.0,False,True,0.0,0.0,tied
2272,3191632,0,63.64432,21.169628,81.84529,18.20097,33,middle_third,central,wide,central,1073,1105,12.752,False,0.0,False,False,0.0,0.0,tied
2272,3191649,0,86.2346,58.846607,104.03943,17.804832,27,final_third,wide,wide,wide,1122,1148,13.003,False,0.0,False,False,0.0,0.0,tied
2272,3191741,0,70.959946,19.769045,108.6113,37.651352,62,middle_third,wide,wide,wide,1317,1378,14.304,False,0.0,False,True,0.0,0.0,tied
2272,3191760,0,107.116974,24.680088,117.91972,10.80275,44,final_third,wide,central,wide,1404,1447,14.102,True,0.06915311889796849,False,False,0.0,0.0,tied
2272,3191840,1,100.48799,23.505249,84.7859,15.702095,52,defensive_third,wide,wide,wide,1609,1660,15.888,False,0.0,False,False,0.0,0.0,tied
2272,3191857,1,63.30416,29.366045,48.712006,14.592155,23,middle_third,central,central,central,1688,1710,13.403,False,0.0,False,False,0.0,0.0,tied
2272,3191983,0,69.61265,31.388996,102.60246,32.989815,80,middle_third,wide,central,wide,1905,1984,13.951,False,0.0,False,False,0.0,0.0,tied
2272,3192115,0,72.7436,56.22085,105.51434,32.770744,136,middle_third,wide,wide,wide,2150,2285,14.101,False,0.0,False,False,0.0,0.0,tied
2272,3192310,0,90.58178,53.375034,106.59378,16.012001,44,final_third,wide,central,wide,2670,2713,14.047,False,0.0,False,False,0.0,1.0,losing
2273,3192633,0,78.94966,43.348656,106.8153,27.865639,40,middle_third,central,central,central,334,373,13.38,True,0.10240857200915937,True,False,0.0,0.0,tied
2273,3192776,1,29.735283,37.880386,18.529097,11.206186,15,final_third,central,central,central,612,626,14.067,True,0.0012638758022947708,False,False,1.0,0.0,losing
2273,3192829,0,45.296486,21.66187,58.064075,12.76759,27,middle_third,central,wide,central,679,705,13.727,False,0.0,False,False,1.0,0.0,winning
2273,3192852,0,71.85846,59.785027,101.89728,30.038818,46,middle_third,wide,wide,wide,728,773,14.496,True,0.26981910802401887,False,False,1.0,0.0,winning
2273,3192939,0,70.2361,45.69265,108.05189,37.81579,87,middle_third,central,central,wide,888,974,14.128,True,0.003565252217476361,True,False,1.0,0.0,winning
2273,3192973,1,58.89074,63.379288,48.83195,10.058788,22,middle_third,wide,wide,wide,1036,1057,11.524,False,0.0,False,False,2.0,0.0,losing
2273,3193036,0,69.99543,53.358864,94.337585,24.342155,102,middle_third,wide,central,wide,1184,1285,10.787,False,0.0,False,False,2.0,0.0,winning
2273,3193171,0,59.277203,65.7841,77.3846,18.107395,41,middle_third,wide,wide,wide,1541,1581,15.857,False,0.0,False,False,2.0,0.0,winning
2273,3193233,0,94.596245,52.611294,104.793526,10.197281,24,final_third,central,central,central,1697,1720,13.771,True,0.12896650190988498,True,False,2.0,0.0,winning
2273,3193283,1,44.769474,45.2442,16.57183,28.197643,70,middle_third,central,central,wide,1790,1859,11.495,False,0.0,False,False,3.0,0.0,losing
2273,3193338,1,32.611843,19.241455,9.61656,22.995283,46,final_third,wide,wide,wide,1958,2003,14.851,True,0.4270850132465786,False,False,3.0,0.0,losing
2273,3193390,0,53.33824,37.169807,99.4757,46.13746,90,middle_third,central,central,central,2073,2162,14.588,False,0.0,False,False,3.0,0.0,winning
2273,3193653,1,51.654823,41.311604,36.8392,14.815624,54,middle_third,central,central,central,2476,2529,13.899,False,0.0,False,False,3.0,0.0,losing
2273,3193715,0,60.86017,28.418503,77.182846,16.322678,41,middle_third,wide,central,wide,2627,2667,14.802,False,0.0,False,False,3.0,0.0,winning
2273,3193737,0,89.351875,48.75609,102.47987,13.127998,53,final_third,wide,central,wide,2749,2801,13.461,False,0.0,False,True,3.0,0.0,winning
2274,3193927,0,59.949486,40.13309,75.84624,15.896751,51,middle_third,central,central,central,3,53,10.339,False,0.0,False,False,0.0,0.0,tied
2274,3194023,0,65.32745,50.39146,76.5652,11.237747,18,middle_third,central,central,central,313,330,14.246,False,0.0,False,True,0.0,0.0,tied
2274,3194067,1,45.80818,21.608978,12.052717,33.755463,54,middle_third,wide,wide,wide,398,451,14.224,False,0.0,False,False,0.0,0.0,tied
2274,3194167,1,36.696095,37.67676,14.943373,21.752722,32,final_third,central,central,central,563,594,13.664,True,0.23258195279596983,False,False,0.0,0.0,tied
2274,3194273,0,94.49643,54.37103,106.69562,12.199188,32,final_third,wide,central,wide,731,762,14.539,False,0.0,False,False,0.0,0.0,tied
2274,3194445,1,47.89064,30.676151,34.34855,13.542091,67,middle_third,central,central,central,982,1048,13.339,False,0.0,False,False,0.0,0.0,tied
2274,3194480,0,62.068527,30.086489,105.369606,43.30108,58,middle_third,central,central,central,1087,1144,13.941,True,0.08036215901468309,False,False,0.0,0.0,tied
2274,3194625,0,88.15721,50.331985,108.02245,19.865242,39,final_third,central,central,wide,1324,1362,14.475,False,0.0,False,True,0.0,0.0,tied
2274,3194710,0,91.083916,64.66846,104.256035,13.172119,23,final_third,wide,wide,wide,1462,1484,15.311,False,0.0,False,True,0.0,0.0,tied
2274,3194822,0,54.81954,50.47837,67.25642,12.436878,46,middle_third,central,central,wide,1650,1695,14.627,False,0.0,False,False,0.0,0.0,tied
2274,3194851,0,91.45436,33.01922,106.43517,14.980812,36,final_third,central,central,wide,1782,1817,13.839,True,0.001659932428496755,False,False,0.0,0.0,tied
2274,3195083,1,38.033115,28.334692,12.188827,25.844288,62,final_third,central,central,central,2279,2340,12.292,True,0.002433985908044028,True,False,0.0,0.0,tied
2274,3195093,0,59.968422,40.078033,75.246155,15.277733,29,middle_third,central,central,central,2350,2378,10.818,False,0.0,False,True,0.0,1.0,losing
2274,3195216,0,85.30243,68.94523,97.722885,12.420456,29,final_third,wide,wide,wide,2593,2621,15.034,False,0.0,False,False,0.0,1.0,losing
2274,3195350,0,22.09612,48.827133,37.30577,15.20965,51,defensive_third,central,central,central,2939,2989,14.083,False,0.0,False,False,1.0,1.0,tied
2275,3195432,1,47.844116,40.77424,35.15517,12.688946,39,middle_third,central,central,central,119,157,12.286,False,0.0,False,False,0.0,0.0,tied
2275,3195474,0,45.98181,22.464941,82.70524,36.723427,54,middle_third,wide,wide,central,260,313,13.372,False,0.0,False,True,0.0,0.0,tied
2275,3195511,1,63.4133,29.929379,11.947338,51.46596,81,middle_third,wide,central,wide,357,437,14.573,True,0.0024015471586121932,False,False,0.0,0.0,tied
2275,3195607,1,58.539158,31.765423,14.821654,43.717503,94,middle_third,central,central,wide,561,654,13.574,False,0.0,False,True,0.0,0.0,tied
2275,3195989,0,74.14304,34.648975,99.5082,25.365158,83,middle_third,wide,central,wide,1342,1424,14.302,False,0.0,False,False,0.0,0.0,tied
2275,3196046,0,86.86027,42.520615,108.55648,21.696213,37,final_third,central,central,central,1524,1560,13.237,True,0.22456486945250811,False,False,0.0,0.0,tied
2275,3196110,1,48.683353,14.649088,37.43392,11.249432,16,middle_third,wide,wide,wide,1636,1651,14.297,False,0.0,False,False,0.0,0.0,tied
2275,3196214,1,35.89535,30.63836,17.684633,18.210718,37,final_third,central,central,central,1823,1859,12.744,True,0.5504342914808572,False,False,0.0,0.0,tied
2275,3196372,0,69.66846,10.743842,105.80078,36.132324,82,middle_third,wide,wide,wide,2106,2187,12.261,False,0.0,False,True,1.0,0.0,winning
2275,3196595,1,63.498043,22.662292,52.91138,10.586662,24,middle_third,central,wide,central,2509,2532,13.197,False,0.0,False,True,1.0,0.0,losing
2275,3196798,0,68.31757,34.37288,85.66613,17.348557,76,middle_third,central,central,central,2907,2982,11.44,False,0.0,False,False,2.0,0.0,winning
2276,3196870,0,67.51192,45.73568,82.611206,15.099289,42,middle_third,central,central,central,135,176,13.014,True,0.2492763474119471,False,False,0.0,0.0,tied
2276,3196931,1,113.24105,18.62064,100.79275,12.448303,27,defensive_third,wide,wide,wide,256,282,16.052,False,0.0,False,True,0.0,0.0,tied
2276,3197087,0,69.73255,28.983505,108.74987,39.01732,53,middle_third,central,central,central,605,657,10.315,True,0.09509725215119344,False,False,1.0,0.0,winning
2276,3197230,1,40.253315,19.851519,6.39326,33.860054,49,middle_third,wide,wide,wide,843,891,14.794,True,0.0007668693354803224,False,False,1.0,0.0,losing
2276,3197276,0,69.54,71.565475,83.46735,13.927345,24,middle_third,wide,wide,wide,937,960,16.344,False,0.0,False,False,1.0,0.0,winning
2276,3197288,0,90.33763,55.24864,102.41014,12.07251,22,final_third,central,central,central,972,993,13.308,False,0.0,False,True,1.0,0.0,winning
2276,3197325,1,59.172573,42.34971,37.68229,21.490284,59,middle_third,central,central,central,1039,1097,13.642,False,0.0,False,True,1.0,0.0,losing
2276,3197390,0,36.92773,66.756775,55.458374,18.530643,31,defensive_third,wide,wide,wide,1207,1237,15.959,False,0.0,False,False,1.0,0.0,winning
2276,3197409,0,61.606873,44.105816,88.60187,26.994995,73,middle_third,central,central,wide,1256,1328,13.713,False,0.0,False,True,1.0,0.0,winning
2276,3197451,1,38.450874,39.095444,22.242132,16.208742,60,final_third,central,central,wide,1370,1429,13.928,False,0.0,False,False,1.0,0.0,losing
2276,3197536,0,24.192123,60.67377,35.56464,11.372517,21,defensive_third,wide,wide,central,1567,1587,15.296,False,0.0,False,False,1.0,0.0,winning
2276,3197626,1,30.861568,42.070946,17.248552,13.613016,19,final_third,central,central,central,1739,1757,13.9,False,0.0,False,True,1.0,0.0,losing
2276,3197725,0,94.57107,52.484276,109.18596,14.614891,24,final_third,central,central,central,1916,1939,13.852,False,0.0,False,True,1.0,0.0,winning
2276,3197763,1,57.986,33.81109,46.149067,11.836933,20,middle_third,central,central,central,2012,2031,13.474,False,0.0,False,True,1.0,0.0,losing
2276,3197818,1,35.874752,66.07589,8.370767,27.503986,73,final_third,wide,wide,wide,2122,2194,14.414,True,0.08169389563923414,False,False,1.0,0.0,losing
2276,3197865,0,67.61105,70.151024,80.385,12.773949,21,middle_third,wide,wide,wide,2241,2261,16.889,False,0.0,False,False,1.0,0.0,winning
2276,3197930,0,76.05273,61.16085,86.44751,10.394783,22,middle_third,wide,wide,wide,2416,2437,14.816,False,0.0,False,False,1.0,0.0,winning
2276,3198048,0,42.294445,55.51702,52.93267,10.638226,17,middle_third,central,central,wide,2598,2614,15.858,False,0.0,False,False,1.0,0.0,winning
2276,3198062,0,59.23774,69.446785,71.34455,12.106812,22,middle_third,wide,wide,wide,2628,2649,14.532,False,0.0,False,False,1.0,0.0,winning
2276,3198066,0,75.31026,61.536007,102.28084,26.970581,69,middle_third,wide,wide,wide,2653,2721,14.843,False,0.0,False,False,1.0,0.0,winning
2277,3198286,0,99.65087,18.11636,112.63793,12.987061,41,final_third,wide,wide,wide,185,225,14.75,True,0.5833993287829433,False,False,0.0,0.0,tied
2277,3198641,1,47.221954,41.423916,12.494327,34.727627,48,middle_third,central,central,central,782,829,13.436,True,0.0008573274027872901,False,False,0.0,0.0,tied
2277,3198893,0,75.365585,63.31703,93.53825,18.172668,33,middle_third,wide,wide,wide,1213,1245,14.867,False,0.0,False,False,0.0,0.0,tied
2277,3198992,0,79.785706,64.98697,95.08986,15.304153,28,middle_third,wide,wide,wide,1391,1418,15.17,False,0.0,False,True,0.0,0.0,tied
2277,3199107,0,93.73542,53.967934,106.526474,12.791054,24,final_third,central,central,central,1586,1609,14.192,True,0.22185479902153807,False,False,0.0,0.0,tied
2277,3199233,1,31.469961,30.589952,10.723339,20.746622,34,final_third,central,central,central,1769,1802,14.057,True,0.2384770245064088,True,False,0.0,0.0,tied
2277,3199363,0,73.441986,39.832317,83.9517,10.509712,37,middle_third,central,central,central,2046,2082,10.105,False,0.0,False,False,0.0,2.0,losing
2277,3199373,0,90.35687,24.03865,109.73272,19.375847,32,final_third,central,central,wide,2092,2123,13.052,True,0.12172918897359611,True,False,0.0,2.0,losing
2277,3199548,1,39.03702,55.46843,15.905371,23.13165,69,final_third,central,central,wide,2518,2586,14.014,False,0.0,False,True,1.0,2.0,winning
2277,3199623,0,64.35622,52.086555,79.01159,14.655373,66,middle_third,central,central,central,2711,2776,13.344,True,0.3590967619110866,True,False,1.0,2.0,losing
2277,3199716,1,56.935112,39.9604,46.7934,10.141712,16,middle_third,central,central,central,2985,3000,11.152,False,0.0,False,False,2.0,2.0,tied
2278,3199760,1,37.244152,16.491405,11.799892,25.44426,64,final_third,wide,wide,wide,87,150,11.726,False,0.0,False,False,0.0,0.0,tied
2278,3199822,0,83.83256,39.527718,101.06273,17.230171,67,final_third,central,central,wide,215,281,13.869,False,0.0,False,False,0.0,0.0,tied
2278,3199980,1,56.732338,33.145157,37.582832,19.149506,36,middle_third,central,central,central,542,577,12.784,False,0.0,False,True,0.0,0.0,tied
2278,3200080,0,74.61149,40.248013,103.49976,28.888275,66,middle_third,central,central,wide,700,765,11.676,True,0.2581975219230102,False,False,1.0,0.0,winning
2278,3200168,0,46.745773,39.290993,60.453457,13.707684,28,middle_third,central,central,central,918,945,13.339,False,0.0,False,True,1.0,0.0,winning
2278,3200187,0,66.53126,61.99073,78.9238,12.39254,49,middle_third,wide,wide,wide,1007,1055,15.649,False,0.0,False,False,1.0,0.0,winning
2278,3200290,0,62.10666,41.37382,112.538864,50.432205,84,middle_third,central,central,wide,1231,1314,13.343,False,0.0,False,True,1.0,0.0,winning
2278,3200319,0,98.74782,24.799795,110.88447,12.13665,25,final_third,central,central,central,1402,1426,13.107,True,0.004449421259772941,True,False,1.0,0.0,winning
2278,3200554,1,45.725864,42.395226,13.633193,32.09267,70,middle_third,central,central,wide,1873,1942,14.157,True,0.5126654126138109,False,False,3.0,0.0,losing
2278,3200615,0,78.65673,38.91335,96.797516,18.140785,87,middle_third,wide,central,wide,2007,2093,14.383,True,0.20702377043701584,True,False,3.0,0.0,winning
2278,3200667,1,76.78293,22.813757,65.7246,11.058327,18,middle_third,wide,wide,wide,2247,2264,11.599,False,0.0,False,True,4.0,0.0,losing
2278,3200701,0,73.99438,41.338745,107.82198,33.827606,70,middle_third,wide,central,wide,2304,2373,14.243,False,0.0,False,False,4.0,0.0,winning
2278,3200925,0,83.216385,29.227276,107.342186,24.125801,35,final_third,central,central,wide,2828,2862,13.916,True,0.16106549684110905,False,False,4.0,0.0,winning
2279,3201368,1,46.923534,48.008545,33.00479,13.918743,74,middle_third,central,central,central,622,695,12.583,False,0.0,False,True,0.0,0.0,tied
2279,3201474,1,34.627396,40.82862,14.79166,19.835735,30,final_third,central,central,central,850,879,7.948,False,0.0,False,False,1.0,0.0,losing
2279,3201484,1,22.599163,46.93461,10.0711975,12.527966,31,final_third,central,central,wide,889,919,11.081,False,0.0,False,False,1.0,0.0,losing
2279,3201582,0,76.61664,51.16179,102.70472,26.088081,52,middle_third,central,central,central,1135,1186,12.235,True,0.24631270534181443,True,False,1.0,0.0,winning
2279,3201614,0,61.99705,41.870785,102.66378,40.66673,63,middle_third,central,central,wide,1251,1313,8.88,True,0.20057293483118743,False,False,2.0,0.0,winning
2279,3201734,1,31.810734,32.055424,15.02365,16.787083,49,final_third,central,central,wide,1490,1538,14.211,True,0.3354860056102039,False,False,2.0,0.0,losing
2279,3201892,0,68.82425,69.2642,93.50248,24.67823,45,middle_third,wide,wide,wide,1786,1830,15.48,False,0.0,False,False,2.0,0.0,winning
2279,3201953,0,58.858944,40.428352,72.336754,13.47781,30,middle_third,central,central,central,1965,1994,13.719,False,0.0,False,True,2.0,0.0,winning
2279,3201979,0,85.55636,55.15782,105.61107,20.05471,28,final_third,central,central,central,2036,2063,13.625,True,0.23200812646930338,True,False,2.0,0.0,winning
2279,3201996,1,49.463505,19.206608,15.811,33.652504,48,middle_third,wide,wide,wide,2107,2154,11.157,False,0.0,False,True,3.0,0.0,losing
2279,3202295,1,62.54161,40.10616,44.56722,17.974392,48,middle_third,central,central,central,2572,2619,14.248,False,0.0,False,False,3.0,0.0,losing
2279,3202447,1,72.56421,34.962486,60.30979,12.254417,29,middle_third,central,central,central,2899,2927,13.87,False,0.0,False,True,3.0,0.0,losing
2280,3202535,0,84.57505,31.725672,104.20426,19.629211,49,final_third,central,central,wide,89,137,11.839,True,0.2579883653834663,False,False,0.0,0.0,tied
2280,3202607,1,31.763885,43.482872,11.961729,19.802156,42,final_third,central,central,wide,290,331,13.997,False,0.0,False,False,0.0,0.0,tied
2280,3202657,1,38.092125,63.020004,22.909437,15.182688,29,final_third,wide,wide,wide,382,410,14.818,False,0.0,False,False,0.0,0.0,tied
2280,3202885,0,65.34558,34.29576,75.38237,10.036789,21,middle_third,central,central,central,794,814,13.839,False,0.0,False,False,0.0,0.0,tied
2280,3203450,0,61.434067,30.068293,90.006065,28.571999,94,middle_third,central,central,central,1772,1865,13.824,False,0.0,False,True,0.0,0.0,tied
2280,3203458,0,95.15733,46.818787,106.65786,11.500526,24,final_third,central,central,wide,1878,1901,14.016,False,0.0,False,True,0.0,0.0,tied
2280,3203497,1,113.06146,9.979291,99.61833,13.4431305,29,defensive_third,wide,wide,wide,1959,1987,17.319,False,0.0,False,False,0.0,0.0,tied
2280,3203520,1,71.683945,16.352268,56.785774,14.89817,28,middle_third,wide,wide,central,2029,2056,14.156,False,0.0,False,False,0.0,0.0,tied
2280,3203527,1,48.01554,31.39902,17.912704,30.102837,42,middle_third,central,central,central,2063,2104,13.083,True,0.772343275348781,True,False,0.0,0.0,tied
2280,3203573,1,65.686424,62.065464,48.51242,17.174004,29,middle_third,wide,wide,wide,2174,2202,9.757,False,0.0,False,True,0.0,1.0,winning
2280,3203615,0,84.79376,40.774155,100.44514,15.651375,20,final_third,central,central,central,2245,2264,14.139,True,0.1745912121516892,True,False,0.0,1.0,losing
2280,3203626,1,60.05252,39.875,40.503876,19.548645,44,middle_third,central,central,central,2275,2318,10.422,False,0.0,False,False,1.0,1.0,tied
2280,3203725,1,60.716892,43.302025,17.582613,43.134277,60,middle_third,central,central,central,2577,2636,13.933,False,0.0,False,True,1.0,1.0,tied
2280,3203766,1,28.162594,61.82192,17.131454,11.031139,53,final_third,wide,wide,wide,2774,2826,14.184,False,0.0,False,True,1.0,1.0,tied
2281,3203919,1,47.20696,67.16945,33.628757,13.578201,29,middle_third,wide,wide,wide,73,101,15.701,True,0.12033953094900687,False,False,0.0,0.0,tied
2281,3203921,1,32.301422,75.44942,3.9105535,28.39087,51,final_third,wide,wide,wide,104,154,16.766,False,0.0,False,False,0.0,0.0,tied
2281,3204026,0,48.8821,18.239174,68.60644,19.724339,33,middle_third,wide,wide,wide,286,318,14.832,False,0.0,False,False,0.0,0.0,tied
2281,3204040,0,79.29186,23.61176,104.457016,25.165154,72,middle_third,wide,wide,wide,332,403,13.7,False,0.0,False,True,0.0,0.0,tied
2281,3204309,1,57.032726,39.58675,13.526062,43.506664,58,middle_third,central,central,central,849,906,14.059,False,0.0,False,True,0.0,0.0,tied
2281,3204365,1,36.80563,41.30107,21.214788,15.590841,41,final_third,central,central,wide,976,1016,14.276,True,0.1735127440846912,False,False,0.0,0.0,tied
2281,3204436,0,77.20745,41.523964,102.42024,25.212791,37,middle_third,central,central,central,1102,1138,14.089,True,0.15603659709135562,True,False,0.0,0.0,tied
2281,3204605,1,28.714073,43.109207,11.163869,17.550205,35,final_third,central,central,central,1415,1449,14.512,True,0.11991026525934054,False,False,1.0,0.0,losing
2281,3204788,1,109.157616,9.058343,97.538025,11.619591,28,defensive_third,wide,wide,wide,1657,1684,17.222,False,0.0,False,False,1.0,0.0,losing
2281,3204909,1,26.537148,30.942297,12.210631,14.326516,50,final_third,wide,central,wide,1828,1877,15.066,True,0.28518495108647657,False,False,1.0,0.0,losing
2281,3204978,0,57.092594,37.59094,70.44025,13.347652,32,middle_third,central,central,central,1954,1985,14.228,False,0.0,False,False,1.0,0.0,winning
2281,3205074,1,48.947037,47.354774,17.58187,31.365168,41,middle_third,central,central,central,2309,2349,13.775,False,0.0,False,True,1.0,0.0,losing
